TZSAZON_ID,AJTO,CIMTIP,CTELEP,EPULET,HATKEZD,HATVEGE,HAZSZ,IRSZ,KOZTJ,KOZTN,LEPCSOHAZ,ORSZ,PF,SZINT
5284,,SZ,Üröm,,2007-10-20,3999-12-31,37,2096,01,Fő,,HU,,
5285,,SZ,Üröm,,2007-10-20,3999-12-31,6,2096,01,Ady Endre,,HU,,
5286,,SZ,Üröm,,2007-10-20,3999-12-31,4,2096,01,Iskola,,HU,,
5287,,SZ,Abony,,2007-10-20,3999-12-31,18,2740,05,Kossuth,,HU,,
5288,,SZ,Albertirsa,,2007-10-20,3999-12-31,1,2730,01,Baba,,HU,,
5289,,SZ,Albertirsa,,2007-10-20,3999-12-31,29,2730,02,Pesti,,HU,,
529,,SZ,Császártöltés,,2007-10-20,2009-06-30,107,6239,02,Keceli,,HU,,
529,,SZ,Császártöltés,,2009-07-01,3999-12-31,107,6239,01,Keceli,,HU,,
5290,,SZ,Albertirsa,,2007-10-20,3999-12-31,52,2730,02,Pesti,,HU,,
5291,,SZ,Albertirsa,,2007-10-20,3999-12-31,85,2730,02,Pesti,,HU,,
5292,,SZ,Albertirsa,,2007-10-20,2011-12-31,4,2730,01,Vasút,,HU,,
5292,,SZ,Albertirsa,,2012-01-01,3999-12-31,23,2730,01,Dózsa Gy.,,HU,,
5293,,SZ,Ceglédbercel,,2007-10-20,3999-12-31,61,2737,02,Pesti,,HU,,
5294,,SZ,Dánszentmiklós,,2007-10-20,3999-12-31,2,2735,01,Nyárfa,,HU,,
5295,,SZ,Dánszentmiklós,,2007-10-20,2009-06-30,85,2735,02,Dózsa György,,HU,,
5295,,SZ,Dánszentmiklós,,2009-07-01,3999-12-31,85,2735,01,Dózsa György,,HU,,
5296,,SZ,Jászkarajenő,,2007-10-20,3999-12-31,57,2746,01,Fő,,HU,,
5297,,SZ,Jászkarajenő,,2007-10-20,2008-01-27,5,2746,01,Táncsics M.,,HU,,
5297,,SZ,Jászkarajenő,,2008-01-28,3999-12-31,25,2746,01,Táncsics M.,,HU,,
5298,,SZ,Jászkarajenő,,2007-10-20,3999-12-31,30,2746,01,Fő,,HU,,
5299,,SZ,Kocsér,,2007-10-20,2012-08-31,14,2755,01,Kossuth Lajos,,HU,,
5299,,SZ,Kocsér,,2012-09-01,3999-12-31,16,2755,01,Kossuth Lajos,,HU,,
53,,SZ,Fót,,2007-10-20,2007-12-31,2,2151,05,Vörösmarty,,HU,,
53,,SZ,Fót,,2008-01-01,3999-12-31,2,2151,05,Vörösmarty,,HU,,
53,,LE,Fót,,2008-01-01,3999-12-31,,2153,,,,HU,,
530,,SZ,Csengőd,,2007-10-20,3999-12-31,35,6222,01,Dózsa György,,HU,,
5300,,SZ,Törtel,,2007-10-20,3999-12-31,19,2747,02,Dózsa György,,HU,,
5301,,SZ,Törtel,,2007-10-20,3999-12-31,1-5,2747,01,Kossuth Lajos,,HU,,
5302,,SZ,Alsónémedi,,2007-10-20,3999-12-31,8,2351,05,Szent István,,HU,,
5303,,SZ,Alsónémedi,,2007-10-20,3999-12-31,2,2351,05,Dózsa György,,HU,,
5304,,SZ,Bugyi,,2007-10-20,3999-12-31,1,2347,05,Beleznay,,HU,,
5305,,SZ,Bugyi,,2007-10-20,3999-12-31,1,2347,01,Sport,,HU,,
5306,,SZ,Bugyi,,2007-10-20,2012-05-20,28,2347,01,Kossuth Lajos,,HU,,
5306,,SZ,Bugyi,,2012-05-21,3999-12-31,2,2347,05,Beleznay,,HU,,
5307,,SZ,Dabas,,2007-10-20,3999-12-31,6,2373,01,Áchim,,HU,,
5308,,SZ,Inárcs,,2007-10-20,3999-12-31,1/a,2365,01,Hunyadi,,HU,,
5309,,SZ,Inárcs,,2007-10-20,2009-06-30,96,2365,02,bAJCSY zS.,,HU,,
5309,,SZ,Inárcs,,2009-07-01,3999-12-31,94,2365,02,Bajcsy-Zsilinszky,,HU,,
531,,SZ,Fülöpszállás,,2007-10-20,3999-12-31,2,6085,01,Kossuth Lajos,,HU,,
5310,,SZ,Ócsa,,2007-10-20,3999-12-31,1,2364,05,Dózsa György,,HU,,
5311,,SZ,Ócsa,,2007-10-20,2008-01-29,44,2364,01,Falu T.,,HU,,
5311,,SZ,Ócsa,,2008-01-30,3999-12-31,44,2364,01,Falu Tamás,,HU,,
5312,,SZ,Örkény,,2007-10-20,3999-12-31,7,2377,01,Ady Endre,,HU,,
5313,,SZ,Örkény,,2007-10-20,3999-12-31,20,2377,02,Fő,,HU,,
5314,,SZ,Örkény,,2007-10-20,2013-06-30,20,2377,02,Fő,,HU,,
5314,,SZ,Örkény,,2013-07-01,3999-12-31,4,2377,01,Álmos vezér,,HU,,
5315,,SZ,Tatárszentgyörgy,,2007-10-20,2009-06-30,10,2375,01,Kossuth Lajos,,HU,,
5315,,SZ,Tatárszentgyörgy,,2009-07-01,3999-12-31,10,2375,01,Kossuth L.,,HU,,
5316,,SZ,Újhartyán,,2007-10-20,2009-06-30,2,2367,01,Kossuth Lajos,,HU,,
5316,,SZ,Újhartyán,,2009-07-01,2011-12-31,1,2367,01,Zrinyi,,HU,,
5316,,SZ,Újhartyán,,2012-01-01,3999-12-31,3,2367,01,Béla gödör,,HU,,
5317,,SZ,Aszód,,2007-10-20,3999-12-31,5,2170,01,Falujárók,,HU,,
5318,,SZ,Aszód,,2007-10-20,2012-05-10,6/A,2170,01,Petőfi,,HU,,
5318,,SZ,Aszód,,2012-05-11,2012-10-10,6/a,2170,01,Petőfi,,HU,,
5318,,SZ,Aszód,,2012-10-11,3999-12-31,13,2170,01,Petőfi,,HU,,
5319,,SZ,Aszód,,2007-10-20,3999-12-31,72,2170,01,Kossuth L.,,HU,,
532,,SZ,Imrehegy,,2007-10-20,3999-12-31,11,6238,05,Kossuth Lajos,,HU,,
5320,,SZ,Aszód,,2007-10-20,2009-06-30,13,2170,01,Petőfi,,HU,,
5320,,SZ,Aszód,,2009-07-01,3999-12-31,78/A,2170,01,Kossuth L.,,HU,,
5321,,SZ,Aszód,,2007-10-20,3999-12-31,30,2170,01,Csengey,,HU,,
5322,,SZ,Bag,,2007-10-20,3999-12-31,1,2191,01,Sport,,HU,,
5323,,SZ,Bag,,2007-10-20,2008-01-24,1a,2191,05,Petőfi,,HU,,
5323,,SZ,Bag,,2008-01-25,3999-12-31,1/a,2191,05,Petőfi,,HU,,
5324,,SZ,Csömör,,2007-10-20,2008-01-24,6,2141,01,Kacsóh Pongrác,,HU,,
5324,,SZ,Csömör,,2008-01-25,2009-06-30,3,2141,01,Laky,,HU,,
5324,,SZ,Csömör,,2009-07-01,3999-12-31,3,2141,01,Laki,,HU,,
5325,,SZ,Csömör,,2007-10-20,3999-12-31,71,2141,01,Kossuth,,HU,,
5326,,SZ,Csömör,,2007-10-20,3999-12-31,1,2141,01,Vörösmarty,,HU,,
5327,,SZ,Csömör,,2007-10-20,3999-12-31,1,2141,01,Vörösmarty,,HU,,
5328,,SZ,Csömör,,2007-10-20,2009-06-30,5,2141,02,Szabadság,,HU,,
5328,,SZ,Csömör,,2009-07-01,3999-12-31,49,2141,01,Kölcsey Ferenc,,HU,,
5329,,SZ,Dány,,2007-10-20,3999-12-31,4,2118,01,Tavasz,,HU,,
533,,SZ,Tázlár,,2007-10-20,3999-12-31,2,6236,21,Templom,,HU,,
5330,,SZ,Erdőkertes,,2007-10-20,2009-06-30,2,2113,05,Fő,,HU,,
5330,,SZ,Erdőkertes,,2009-07-01,3999-12-31,9-11,2113,01,Rákóczi,,HU,,
5331,,SZ,Erdőkertes,,2007-10-20,2009-06-30,44,2113,02,Fő,,HU,,
5331,,SZ,Erdőkertes,,2009-07-01,3999-12-31,112,2113,02,Fő,,HU,,
5332,,SZ,Galgahévíz,,2007-10-20,2009-06-30,104,2193,01,Fő,,HU,,
5332,,SZ,Galgahévíz,,2009-07-01,3999-12-31,104,2193,02,Fő,,HU,,
5333,,SZ,Galgahévíz,,2007-10-20,2009-06-30,106,2193,01,Fő,,HU,,
5333,,SZ,Galgahévíz,,2009-07-01,3999-12-31,106,2193,02,Fő,,HU,,
5334,,SZ,Galgamácsa,,2007-10-20,2009-06-30,23,2183,01,Vasút,,HU,,
5334,,SZ,Galgamácsa,,2009-07-01,3999-12-31,6,2183,01,Vasút,,HU,,
5335,,SZ,Isaszeg,,2007-10-20,2009-06-30,11,2117,01,Madách,,HU,,
5335,,SZ,Isaszeg,,2009-07-01,3999-12-31,11,2117,01,Madách Imre,,HU,,
5336,,SZ,Isaszeg,,2007-10-20,3999-12-31,2,2117,01,Dózsa György,,HU,,
5337,,SZ,Isaszeg,,2007-10-20,3999-12-31,2,2117,01,Vadász,,HU,,
5338,,SZ,Isaszeg,,2007-10-20,2008-09-18,2,2117,01,Dózs György,,HU,,
5338,,SZ,Isaszeg,,2008-09-19,3999-12-31,2,2117,01,Dózsa  György,,HU,,
5339,,SZ,Isaszeg,,2007-10-20,2009-06-30,12,2117,01,Móricz Zsigmond,,HU,,
5339,,SZ,Isaszeg,,2009-07-01,3999-12-31,16,2117,01,Móricz Zsigmond,,HU,,
534,,SZ,Jánoshalma,,2007-10-20,3999-12-31,1,6440,05,Béke,,HU,,
5340,,SZ,Kartal,,2007-10-20,2013-06-30,60-62,2173,01,Ady Endre,,HU,,
5340,,SZ,Kartal,,2013-07-01,3999-12-31,60-62,2173,02,Ady Endre,,HU,,
5341,,SZ,Kartal,,2007-10-20,2009-06-30,107,2173,01,Felszabadulás,,HU,,
5341,,SZ,Kartal,,2009-07-01,3999-12-31,117,2173,01,Baross,,HU,,
5342,,SZ,Kartal,,2007-10-20,3999-12-31,1,2173,01,Arany János,,HU,,
5343,,SZ,Mogyoród,,2007-10-20,3999-12-31,8,2146,02,Veresegyházi,,HU,,
5344,,SZ,Mogyoród,,2007-10-20,3999-12-31,18,2146,02,Fóti,,HU,,
5345,,SZ,Nagytarcsa,,2007-10-20,2009-06-30,1,2142,01,Zrínyi,,HU,,
5345,,SZ,Nagytarcsa,,2009-07-01,3999-12-31,2,2142,01,Sport,,HU,,
5346,,SZ,Nagytarcsa,,2007-10-20,3999-12-31,2-4,2142,01,Múzeumkert,,HU,,
5347,,SZ,Nagytarcsa,,2007-10-20,3999-12-31,38,2142,01,Zrínyi,,HU,,
5348,,SZ,Pécel,,2007-10-20,2013-05-12,12,2119,01,Maglódi,,HU,,
5348,,SZ,Pécel,,2013-05-13,3999-12-31,3,2119,02,Isaszegi,,HU,,
5349,,SZ,Pécel,,2007-10-20,2007-12-31,8,2119,01,Kossuth Lajos,,HU,,
5349,,SZ,Pécel,,2008-01-01,2009-06-30,18,2119,01,Kossuth Lajos,,HU,,
5349,,SZ,Pécel,,2009-07-01,2012-12-09,27,2119,01,Szemere,,HU,,
5349,,SZ,Pécel,,2012-12-10,3999-12-31,3,2119,02,Isaszegi,,HU,,
535,,SZ,Kiskunmajsa,,2007-10-20,3999-12-31,82,6120,01,Fő,,HU,,
5350,,SZ,Pécel,,2007-10-20,2010-06-30,5,2119,01,Petőfi Sándor,,HU,,
5350,,SZ,Pécel,,2010-07-01,2011-08-15,5,2119,01,Petőfi,,HU,,
5350,,SZ,Pécel,,2011-08-16,3999-12-31,1/b,2119,01,Petőfi,,HU,,
5351,,SZ,Tura,,2007-10-20,3999-12-31,3,2194,05,Bartók Béla,,HU,,
5352,,SZ,Tura,,2007-10-20,3999-12-31,36,2194,02,Kossuth Lajos,,HU,,
5353,,SZ,Valkó,,2007-10-20,3999-12-31,1/a,2114,02,Isaszegi,,HU,,
5354,,SZ,Verseg,,2007-10-20,3999-12-31,12,2174,05,Templom,,HU,,
5355,,SZ,Veresegyház,,2007-10-20,3999-12-31,53,2112,02,Fő,,HU,,
5356,,SZ,Veresegyház,,2007-10-20,3999-12-31,14,2112,01,Köves,,HU,,
5357,,SZ,Veresegyház,,2007-10-20,3999-12-31,2,2112,05,Széchenyi,,HU,,
5358,,SZ,Ecser,,2007-10-20,3999-12-31,3,2233,01,Bajcsy-Zsilinszky,,HU,,
5359,,SZ,Ecser,,2007-10-20,3999-12-31,4,2233,05,Grassalkovich,,HU,,
536,,SZ,Mélykút,,2007-10-20,3999-12-31,1,6449,05,Petőfi,,HU,,
5360,,SZ,Ecser,,2007-10-20,3999-12-31,11-13,2233,01,Andrássy,,HU,,
5361,,SZ,Gomba,,2007-10-20,2010-09-21,6,2217,01,Bajcsy Zs.,,HU,,
5361,,SZ,Gomba,,2010-09-22,3999-12-31,6,2217,01,Bajcsy-Zsilinszky,,HU,,
5362,,SZ,Gyömrő,,2007-10-20,3999-12-31,24,2230,01,Kossuth Ferenc,,HU,,
5363,,SZ,Gyömrő,,2007-10-20,3999-12-31,52,2230,01,Pázmány,,HU,,
5364,,SZ,Gyömrő,,2007-10-20,3999-12-31,21,2230,01,Tompa,,HU,,
5365,,SZ,Gyömrő,,2007-10-20,2011-03-17,65-67,2230,01,Szt.István,,HU,,
5365,,SZ,Gyömrő,,2011-03-18,2012-01-10,65-67,2230,02,Szt.István,,HU,,
5365,,SZ,Gyömrő,,2012-01-11,2012-08-05,4/a,2230,05,Szabadság,,HU,,
5365,,SZ,Gyömrő,,2012-08-06,3999-12-31,1/b,2230,02,Szabadság,,HU,,
5366,,SZ,Maglód,,2007-10-20,3999-12-31,24,2234,01,Fő,,HU,,
5367,,SZ,Maglód,,2007-10-20,2009-06-30,1,2234,01,Ady Endre,,HU,,
5367,,SZ,Maglód,,2009-07-01,2010-07-07,3,2234,01,Ady Endre,,HU,,
5367,,SZ,Maglód,,2010-07-08,3999-12-31,1-3,2234,01,Rákóczi,,HU,,
5368,,SZ,Maglód,,2007-10-20,3999-12-31,29,2234,14,József Attila,,HU,,
5369,,SZ,Mende,,2007-10-20,2012-12-31,1,2235,21,Forrás,,HU,,
5369,,SZ,Mende,,2013-01-01,3999-12-31,10,2235,01,Fő,,HU,,
537,,SZ,Mélykút,,2007-10-20,3999-12-31,1,6449,05,Petőfi,,HU,,
5370,,SZ,Monor,,2007-10-20,3999-12-31,37,2200,01,Kossuth Lajos,,HU,,
5371,,SZ,Monor,,2007-10-20,3999-12-31,33,2200,01,Virág,,HU,,
5372,,SZ,Monor,,2007-10-20,3999-12-31,1,2200,01,Dózsa Gy,,HU,,
5373,,SZ,Monor,,2007-10-20,3999-12-31,88,2200,01, Kossuth Lajos,,HU,,
5374,,SZ,Pilis,,2007-10-20,2012-12-31,1,2721,01,Kávai,,HU,,
5374,,SZ,Pilis,,2013-01-01,3999-12-31,1,2721,02,Kávai,,HU,,
5375,,SZ,Sülysáp,,2007-10-20,2008-01-20,88,2241,02,Vasút,,HU,,
5375,,SZ,Sülysáp,,2008-01-21,3999-12-31,88,2241,01,Vasút,,HU,,
5376,,SZ,Sülysáp,,2007-10-20,2009-06-30,24,2241,01,Vasút,,HU,,
5376,,SZ,Sülysáp,,2009-07-01,3999-12-31,24,2241,01,Vasút,,HU,,
5377,,SZ,Sülysáp,,2007-10-20,2008-06-15,7,2241,05,Engels,,HU,,
5377,,SZ,Sülysáp,,2008-06-16,3999-12-31,7,2241,05,Szent István,,HU,,
5378,,SZ,Sülysáp,,2007-10-20,2009-06-30,14,2241,02,Malom,,HU,,
5378,,SZ,Sülysáp,,2009-07-01,2013-08-15,14-18,2241,02,Malom,,HU,,
5378,,SZ,Sülysáp,,2013-08-16,3999-12-31,14-18,2241,01,Malom,,HU,,
5379,,SZ,Vecsés,,2007-10-20,3999-12-31,13-15,2220,01,Kisfaludy,,HU,,
538,,SZ,Tompa,,2007-10-20,3999-12-31,3,6422,05,Szabadság,,HU,,
5380,,SZ,Vecsés,,2007-10-20,3999-12-31,1,2220,05,Halmy József,,HU,,
5381,,SZ,Vecsés,,2007-10-20,3999-12-31,1,2220,01,Mária,,HU,,
5382,,SZ,Vecsés,,2007-10-20,3999-12-31,68,2220,01,Telepi,,HU,,
5383,,SZ,Vecsés,,2007-10-20,2013-07-10,1,2220,01,Károly,,HU,,
5383,,SZ,Vecsés,,2013-07-11,3999-12-31,43,2220,02,Telepi,,HU,,
5384,,SZ,Vecsés,,2007-10-20,2013-07-10,2,2220,01,Károly,,HU,,
5384,,SZ,Vecsés,,2013-07-11,3999-12-31,43,2220,01,Telepi,,HU,,
5385,,SZ,Vecsés,,2007-10-20,3999-12-31,22,2220,01,Tinódi,,HU,,
5386,,SZ,Vecsés,,2007-10-20,2012-05-07,8,2220,01,Jókai M.,,HU,,
5386,,SZ,Vecsés,,2012-05-08,3999-12-31,8,2220,01,Jókai Mór,,HU,,
5387,,SZ,Vecsés,,2007-10-20,3999-12-31,83,2220,02,Fő,,HU,,
5388,,SZ,Vecsés,,2007-10-20,3999-12-31,31,2220,01,Toldy Ferenc,,HU,,
5389,,SZ,Vecsés,,2007-10-20,3999-12-31,44/A,2220,01,Telepi,,HU,,
539,,SZ,Bácsszőlős,,2007-10-20,3999-12-31,16,6425,01,Kossuth,,HU,,
5390,,SZ,Vasad,,2007-10-20,2009-06-30,77,2211,01,Petőfi,,HU,,
5390,,SZ,Vasad,,2009-07-01,3999-12-31,77,2211,01,Petőfi S.,,HU,,
5391,,SZ,Farmos,,2007-10-20,2012-01-08,1,2765,01,Béke,,HU,,
5391,,SZ,Farmos,,2012-01-09,2013-08-31,1,2765,01,Béke,,HU,,
5391,,SZ,Farmos,,2013-09-01,3999-12-31,1,2765,02,Béke,,HU,,
5392,,SZ,Farmos,,2007-10-20,3999-12-31,1-2,2765,01,Zrínyi,,HU,,
5393,,SZ,Farmos,,2007-10-20,3999-12-31,1,2765,05,Fő,,HU,,
5394,,SZ,Kóka,,2007-10-20,3999-12-31,23,2243,01,Kossuth,,HU,,
5395,,SZ,Nagykáta,,2007-10-20,2013-10-28,18,2760,05,Szabadság,,HU,,
5395,,SZ,Nagykáta,,2013-10-29,3999-12-31,2,2760,02,Dózsa Gy.,,HU,,
5396,,SZ,Nagykáta,,2007-10-20,2012-10-30,18,2760,05,Szabadság,,HU,,
5396,,SZ,Nagykáta,,2012-10-31,2013-11-12,36,2760,02,Bajcsy-Zs.,,HU,,
5396,,SZ,Nagykáta,,2013-11-13,3999-12-31,36,2760,02,Bajcsy-Zsilinszky,,HU,,
5397,,SZ,Nagykáta,,2007-10-20,2009-11-29,1,2760,01,Somogyi Béla,,HU,,
5397,,SZ,Nagykáta,,2009-11-30,2013-04-16,1,2760,01,Somogyi B.,,HU,,
5397,,SZ,Nagykáta,,2013-04-17,3999-12-31,1,2760,01,Czakó András,,HU,,
5398,,SZ,Nagykáta,,2007-10-20,2009-01-25,4/a,2760,02,Petőfi Sándor,,HU,,
5398,,SZ,Nagykáta,,2009-01-26,3999-12-31,4/a,2760,01,Petőfi Sándor,,HU,,
5399,,SZ,Nagykáta,,2007-10-20,2009-06-30,15/A,2760,02,Dózsa György,,HU,,
5399,,SZ,Nagykáta,,2009-07-01,3999-12-31,15/a,2760,02,Dózsa György,,HU,,
54,,SZ,Budapest,,2007-10-20,2007-12-31,60,1032,01,Szőlő,,HU,,
54,,LE,Budapest,,2007-10-20,2007-12-31,,1300,,,,HU,23,
54,,SZ,Budapest,,2008-01-01,3999-12-31,60,1032,01,Szőlő,,HU,,
54,,LE,Budapest,,2008-01-01,3999-12-31,,1300,,,,HU,23,
540,,SZ,Borota,,2007-10-20,2013-09-01,43,6445,01,Felszabadulás,,HU,,
540,,SZ,Borota,,2013-09-02,3999-12-31,43,6445,01,Szent István,,HU,,
5400,,SZ,Pánd,,2007-10-20,3999-12-31,7/a,2214,01,Arany J.,,HU,,
5401,,SZ,Pánd,,2007-10-20,3999-12-31,3,2214,01,Szilassy,,HU,,
5402,,SZ,Szentlőrinckáta,,2007-10-20,3999-12-31,4,2255,01,Ady Endre,,HU,,
5403,,SZ,Szentlőrinckáta,,2007-10-20,3999-12-31,25,2255,01,Honvéd,,HU,,
5404,,SZ,Szentlőrinckáta,,2007-10-20,3999-12-31,48,2255,02,Dózsa György,,HU,,
5405,,SZ,Szentmártonkáta,,2007-10-20,3999-12-31,2,2254,03,Úttörők,,HU,,
5406,,SZ,Tápióbicske,,2007-10-20,3999-12-31,55,2764,02,Kossuth Lajos,,HU,,
5407,,SZ,Tápiógyörgye,,2007-10-20,3999-12-31,6,2767,05,Szentháromság,,HU,,
5408,,SZ,Tápiógyörgye,,2007-10-20,3999-12-31,2-4,2767,01,Deák Ferenc,,HU,,
5409,,SZ,Tápiószecső,,2007-10-20,3999-12-31,18,2251,01,Deák Ferenc,,HU,,
541,,SZ,Csikéria,,2007-10-20,3999-12-31,113,6424,01,Kossuth,,HU,,
5410,,SZ,Tápiószecső,,2007-10-20,2012-06-30,16,2251,01,Rákóczi,,HU,,
5410,,SZ,Tápiószecső,,2012-07-01,3999-12-31,16,2251,02,Rákóczi,,HU,,
5411,,SZ,Tápiószecső,,2007-10-20,3999-12-31,38,2251,01,Dózsa György,,HU,,
5412,,SZ,Tápiószele,,2007-10-20,2013-06-30,4,2766,02,Rákóczi,,HU,,
5412,,SZ,Tápiószele,,2013-07-01,2013-11-03,22,2766,02,Széchenyi,,HU,,
5412,,SZ,Tápiószele,,2013-11-04,3999-12-31,1,2766,02,Jókai,,HU,,
5413,,SZ,Tápiószele,,2007-10-20,2009-06-30,1,2766,02,Somogyi B,,HU,,
5413,,SZ,Tápiószele,,2009-07-01,3999-12-31,1,2766,01,Somogyi B.,,HU,,
5414,,SZ,Tápiószentmárton,,2007-10-20,2007-12-31,3,2711,01,Bartók Béla,,HU,,
5414,,SZ,Tápiószentmárton,,2008-01-01,3999-12-31,5/a,2711,01,Bartók Béla,,HU,,
5415,,SZ,Tápiószőlős,,2007-10-20,3999-12-31,3,2769,02,Alkotmány,,HU,,
5416,,SZ,Tápiószőlős,,2007-10-20,3999-12-31,77,2769,02,Kossuth Lajos,,HU,,
5417,,SZ,Tápiószőlős,,2007-10-20,2009-11-08,65,2769,01,Kossuth Lajos,,HU,,
5417,,SZ,Tápiószőlős,,2009-11-09,3999-12-31,65,2769,02,Kossuth Lajos,,HU,,
5418,,SZ,Tóalmás,,2007-10-20,3999-12-31,27,2252,02,Béke,,HU,,
5419,,SZ,Tóalmás,,2007-10-20,2009-03-31,14,2252,01,Béke,,HU,,
5419,,SZ,Sülysáp,,2009-04-01,3999-12-31,1,2241,05,Szent István,,HU,,
542,,SZ,Csólyospálos,,2007-10-20,3999-12-31,62,6135,01,Kossuth,,HU,,
5420,,SZ,Tóalmás,,2007-10-20,3999-12-31,4,2252,02,Rákóczi,,HU,,
5421,,SZ,Tóalmás,,2007-10-20,2009-09-30,8-10,2252,01,József Attila,,HU,,
5421,,SZ,Tóalmás,,2009-10-01,3999-12-31,8-10,2252,01,József A.,,HU,,
5422,,SZ,Újszilvás,,2007-10-20,2012-09-25,73,2768,01,Alkotmány,,HU,,
5422,,SZ,Újszilvás,,2012-09-26,2013-10-13,6,2768,01,Szent István,,HU,,
5422,,SZ,Újszilvás,,2013-10-14,3999-12-31,2,2768,02,Szent István,,HU,,
5423,,SZ,Újszilvás,,2007-10-20,3999-12-31,6,2768,01,Szent István,,HU,,
5424,,SZ,Dömsöd,,2007-10-20,2009-06-30,5,2344,05,Petőfi,,HU,,
5424,,SZ,Dömsöd,,2009-07-01,3999-12-31,6,2344,05,Petőfi,,HU,,
5425,,SZ,Dömsöd,,2007-10-20,3999-12-31,27/a,2344,02,Dózsa György,,HU,,
5426,,SZ,Dömsöd,,2007-10-20,3999-12-31,2,2344,05,Béke,,HU,,
5427,,SZ,Dunaharaszti,,2007-10-20,3999-12-31,26,2330,01,Temető,,HU,,
5428,,SZ,Dunaharaszti,,2007-10-20,3999-12-31,12/b,2330,02,Dózsa György,,HU,,
5429,,SZ,Dunaharaszti,,2007-10-20,2009-12-31,24,2330,01,Kossuth Lajos,,HU,,
5429,,SZ,Dunaharaszti,,2010-01-01,3999-12-31,4,2330,01,Kossuth Lajos,,HU,,
543,,SZ,Jászszentlászló,,2007-10-20,3999-12-31,8,6133,01,Dózsa György,,HU,,
5430,,SZ,Dunaharaszti,,2007-10-20,3999-12-31,2,2330,01,Batthyány,,HU,,
5431,,SZ,Dunavarsány,,2007-10-20,3999-12-31,14,2336,01,Árpád,,HU,,
5432,,SZ,Dunavarsány,,2007-10-20,3999-12-31,2,2336,01,Kossuth Lajos,,HU,,
5433,,SZ,Dunavarsány,,2007-10-20,3999-12-31,13,2336,01,Árpád,,HU,,
5434,,SZ,Dunavarsány,,2007-10-20,3999-12-31,18,2336,01,Kossuth Lajos,,HU,,
5435,,SZ,Kiskunlacháza,,2007-10-20,2009-06-30,59/c,2340,02,Dózsa Gy.,,HU,,
5435,,SZ,Kiskunlacháza,,2009-07-01,3999-12-31,59/c,2340,01,Dózsa Gy.,,HU,,
5436,,SZ,Ráckeve,,2007-10-20,2009-06-30,4,2300,05,Szt. István,,HU,,
5436,,SZ,Ráckeve,,2009-07-01,2012-04-17,4,2300,05,Szent István,,HU,,
5436,,SZ,Ráckeve,,2012-04-18,3999-12-31,10,2300,05,Szent István,,HU,,
5437,,SZ,Szigetszentmárton,,2007-10-20,2009-06-30,13,2318,01,Ráckevei,,HU,,
5437,,SZ,Szigetszentmárton,,2009-07-01,3999-12-31,13,2318,02,Ráckevei,,HU,,
5438,,SZ,Szigetszentmiklós,,2007-10-20,3999-12-31,4,2310,01,Kossuth L.,,HU,,
5439,,SZ,Szigetszentmiklós,,2007-10-20,3999-12-31,2,2310,21,Posta,,HU,,
544,,SZ,Kisszállás,,2007-10-20,3999-12-31,28,6421,01,Felszabadulás,,HU,,
5440,,SZ,Szigetszentmiklós,,2007-10-20,2008-03-26,8/a,2310,01,Szt. Miklós,,HU,,
5440,,SZ,Szigetszentmiklós,,2008-03-27,2013-01-16,8/a,2310,01,Szent Miklós,,HU,,
5440,,SZ,Szigetszentmiklós,,2013-01-17,3999-12-31,8/a,2310,03,Szent Miklós,,HU,,
5441,,SZ,Szigetszentmiklós,,2007-10-20,3999-12-31,2,2310,01,Nap,,HU,,
5442,,SZ,Szigetszentmiklós,,2007-10-20,2009-06-30,8/a,2310,01,Szt. Miklós,,HU,,
5442,,SZ,Szigetszentmiklós,,2009-07-01,3999-12-31,2,2310,01,Kossuth L.,,HU,,
5443,,SZ,Szigetszentmiklós,,2007-10-20,3999-12-31,19,2310,01,Kossuth L.,,HU,,
5444,,SZ,Tököl,,2007-10-20,3999-12-31,6,2316,01,Csépi,,HU,,
5445,,SZ,Tököl,,2007-10-20,3999-12-31,57,2316,01,Csépi,,HU,,
5446,,SZ,Tököl,,2007-10-20,3999-12-31,64,2316,01,Kossuth Lajos,,HU,,
5447,,SZ,Tököl,,2007-10-20,3999-12-31,49,2316,01,Fő,,HU,,
5448,,SZ,Tököl,,2007-10-20,3999-12-31,6,2316,01,Csépi,,HU,,
5449,,SZ,Tököl,,2007-10-20,2009-12-20,66,2316,01,Kossuth Lajos,,HU,,
5449,,SZ,Tököl,,2009-12-21,3999-12-31,66,2316,01,Kossuth L.,,HU,,
545,,SZ,Kömpöc,,2007-10-20,3999-12-31,10,6134,01,Petőfi,,HU,,
5450,,SZ,Halásztelek,,2007-10-20,2009-06-30,1,2314,01,óvoda,,HU,,
5450,,SZ,Halásztelek,,2009-07-01,2011-09-26,1,2314,01,Óvoda,,HU,,
5450,,SZ,Halásztelek,,2011-09-27,3999-12-31,3,2314,01,Óvoda,,HU,,
5451,,SZ,Szigethalom,,2007-10-20,2008-05-31,101-103,2315,02,Szabadkai,,HU,,
5451,,SZ,Szigethalom,,2008-06-01,2013-01-09,145,2315,02,Rákóczi F.,,HU,,
5451,,SZ,Szigethalom,,2013-01-10,3999-12-31,145,2315,01,Rákóczi F.,,HU,,
5452,,SZ,Szigethalom,,2007-10-20,2009-06-30,59,2315,01,József Attila,,HU,,
