TZSAZON_ID,HATKEZD,HATVEGE,NEV,PIR,REGI_PIR
24764,2011-09-01,2012-12-31,"ERDŐHORVÁTI, HÁROMHUTA ÉS MAKKOSHOTYKA ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE",546780,
24775,2011-08-16,2012-08-30,ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,668154,
24776,2011-09-01,2012-12-31,ÁLTALÁNOS ISKOLA ÉS  ÓVODA TÓSZEG,412254,
24776,2011-09-01,2012-12-31,DAMJANICH JÁNOS ÁLTALÁNOS ISKOLA ÉS ÓVODA,661430,
24777,2011-09-01,2012-12-31,"ERDŐHORVÁTI, HÁROMHUTA ÉS MAKKOSHOTYKA ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE",546780,
24777,2011-09-01,2012-12-31,OLASZLISZKA-VÁMOSÚJFALU KÖZSÉGEK KÖRJEGYZŐSÉGE,761871,
24778,2011-09-01,2012-12-31,ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,635891,
24779,2011-08-15,2012-12-31,SAJÓBÁBONYI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,637181,
24780,2011-09-01,2012-12-31,VAJDÁCSKA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,349657,
24780,2011-09-01,2012-12-31,"ERDŐHORVÁTI, HÁROMHUTA ÉS MAKKOSHOTYKA ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE",546780,
24782,2011-09-01,2013-08-31,BÓBITA ÓVODAFENNTARTÓ TÁRSULÁS,672748,
24783,2011-08-01,2012-12-31,SZEMERE PÁL ÁLTALÁNOS ISKOLA,651855,
24783,2011-08-01,2012-12-31,PETŐFI SÁNDOR ÁLTALÁNOS ISKOLA,651866,
24783,2011-08-01,2012-12-31,RÁDAY PÁL GIMNÁZIUM,651877,
24785,2011-09-01,2013-06-30,SZIVÁRVÁNY ÓVODA,669096,
24785,2011-09-01,2013-06-30,LIGET ÓVODA GALGAGYÖRK,669809,
24785,2011-09-01,2013-06-30,ESZTERLÁNC EGYSÉGES ÓVODA BÖLCSŐDE,669843,
24786,2011-09-01,2012-12-31,VARGA DOMOKOS ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,540261,
24787,2011-09-01,2012-12-31,GÁRDONYI GÉZA ÁLTALÁNOS ISKOLA,669810,
24787,2011-09-01,2012-12-31,PÜSPÖKHATVAN KÖZSÉGI ÁLTALÁNOS ISKOLA,669832,
24787,2011-09-01,2012-12-31,PENC-KESZEG ÁLTALÁNOS ISKOLA,765792,
24788,2011-09-01,2012-12-31,MÁNY KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL,363925,
24788,2011-09-01,2012-12-31,ÓBAROK KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,365699,
24789,2011-09-01,2013-02-28,FERTŐSZÉPLAK KÖZSÉG POLGÁRMESTERI HIVATALA,369884,
24789,2011-09-01,2013-02-28,SARRÓD KÖZSÉG POLGÁRMESTERI HIVATALA,370707,
24790,2011-09-01,2012-08-31,CSANÁDAPÁCA-GERENDÁS-PUSZTAFÖLDVÁR KISTÉRSÉGI ÁLTALÁNOS ISKOLA ÉS ÓVODA,583660,
24791,2011-09-01,2012-12-31,NAGYFÜGED KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,378934,
24791,2011-09-01,2012-12-31,LUDAS KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,381718,
24793,2011-09-01,2012-12-31,BÁRDUDVARNOK KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,398907,
24793,2011-09-01,2012-12-31,KAPOSSZERDAHELY POLGÁRMESTERI HIVATALA,399344,
24794,2011-09-01,2013-02-28,MEZŐLADÁNY KÖZSÉG POLGÁRMESTERI HIVATALA,403841,
24794,2011-09-01,2013-02-28,POLGÁRMESTERI HIVATAL ÚJKENÉZ,442978,
24795,2011-09-01,2012-12-31,"""MÓRA FERENC"" ÁLTALÁNOS ISKOLA",641016,
24795,2011-09-01,2012-12-31,KÖRZETI NAPKÖZI OTTHONOS ÓVODA RÁBATAMÁSI,641027,
24796,2011-10-01,2012-12-31,KÖZSÉGI POLGÁRMESTERI HIVATAL PUSZTAFÖLDVÁR,345912,
24796,2011-10-01,2012-12-31,CSANÁDAPÁCA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,345923,
24797,2011-07-06,2012-12-31,BÉKEFI ERNŐ ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,765329,
24798,2011-09-14,2012-12-31,KOSSUTH LAJOS ÁLTALÁNOS ISKOLA,634751,
24798,2011-09-14,2012-12-31,KÖRZETI ÁLTALÁNOS ISKOLA ÉS ÓVODA,684976,
24799,2011-10-01,2013-02-28,ZAGYVASZÁNTÓ KÖZSÉG POLGÁRMESTERI HIVATALA,381730,
24799,2011-10-01,2013-02-28,KEREKHARASZT KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,383086,
248,2013-01-01,3999-12-31,DRÁVAFOK BOGDÁSA MARKÓC KÖZSÉGEK KÖRJEGYZŐSÉGE,335722,
24800,2011-11-01,2013-02-28,KUNSZIGET KÖZSÉG POLGÁRMESTERI HIVATALA,370433,
24800,2011-11-01,2013-02-28,DUNASZEG-DUNASZENTPÁL KÖZSÉGEK KÖRJEGYZŐSÉGE,579142,
24801,2011-07-15,2012-12-31,HUNYADI MÁTYÁS ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT VARSÁNY,672902,
24802,2011-10-01,2012-12-31,APAGY KÖZSÉG POLGÁRMESTERI HIVATALA,404277,
24802,2011-10-01,2012-12-31,MAGY KÖZSÉG POLGÁRMESTERI HIVATALA,442990,
24803,2011-11-01,2012-12-31,MÉHKERÉK-KÖTEGYÁN-ÚJSZALONTA KÖZSÉGEK KÖRJEGYZŐSÉGE,583648,
24804,2012-01-01,2013-02-28,"TESKÁND, BABOSDÖBRÉTE, BONCODFÖLDE, BÖDE, HOTTÓ KÖZSÉGEK KÖRJEGYZŐSÉGE",558149,
24806,2011-11-01,2012-12-31,MÉHKERÉK-KÖTEGYÁN-ÚJSZALONTA KÖZSÉGEK KÖRJEGYZŐSÉGE,583648,
24809,2012-01-01,2013-02-28,GÁTÉR KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,338448,
24809,2012-01-01,2013-02-28,PÁLMONOSTORA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,338471,
24809,2012-01-01,2013-02-28,PETŐFISZÁLLÁS KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,338482,
24810,2012-01-01,2013-02-28,TARANY KÖZSÉG POLGÁRMESTERI HIVATALA,398370,
24810,2012-01-01,2013-02-28,HÁROMFA BAKHÁZA KÖZSÉGEK KÖRJEGYZŐSÉGE,401276,
24811,2012-01-01,2013-02-28,HÁROMFA BAKHÁZA KÖZSÉGEK KÖRJEGYZŐSÉGE,401276,
24814,2011-12-01,2012-12-31,LEÁNYVÁR KÖZSÉG POLGÁRMESTERI HIVATALA,385804,
24814,2011-12-01,2012-12-31,PILISCSÉV KÖZSÉG POLGÁRMESTERI HIVATALA,385848,
24816,2012-01-01,2012-12-31,BARACSKA-KAJÁSZÓ KÖZSÉGEK KÖRJEGYZŐSÉGE,761145,
24817,2012-01-01,2012-12-31,FELSŐRAJK-PÖTRÉTE KÖZSÉGEK KÖRJEGYZŐSÉGE,437958,
24817,2012-01-01,2012-12-31,ALSÓRAJK - KERECSENY KÖZSÉGEK KÖRJEGYZŐSÉGE,560014,
24818,2012-01-01,2013-01-31,"NAGYKÓNYI, NAGYSZOKOLY, ÚJIREG KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE",419055,
24818,2012-01-01,2013-01-31,ÉRTÉNY-KOPPÁNYSZÁNTÓ KÖZSÉGEK KÖRJEGYZŐSÉGE,419648,
24819,2012-01-01,2012-12-31,ISTENMEZEJE KÖZSÉG POLGÁRMESTERI HIVATALA,379140,
24820,2012-01-01,2012-12-31,ZALAKOMÁR KÖZSÉG POLGÁRMESTERI HIVATALA,432249,
24820,2012-01-01,2012-12-31,KISRÉCSE-ZALASÁRSZEG-SAND-NAGYBAKÓNAK KÖZSÉGEK KÖRJEGYZŐSÉGE,558721,
24822,2012-01-01,2013-02-28,ÓPÁLYI-NYÍRPARASZNYA KÖZSÉGI ÖNKORMÁNYZATOK KÉPVISELŐ-TESTÜLETÉNEK KÖRJEGYZŐSÉGE,761309,
24824,2012-01-01,2012-12-31,PÁPATESZÉR-BAKONYTAMÁSI KÖZSÉGEK KÖRJEGYZŐSÉGE,589585,
24828,2012-02-01,2013-02-28,POLGÁRMESTERI HIVATAL GASZTONY,424174,
24828,2012-02-01,2013-02-28,RÖNÖK - VASSZENTMIHÁLY KÖRJEGYZŐSÉG,574532,
24829,2012-01-01,2012-12-31,ORMOSBÁNYA-RUDOLFTELEP KÖRJEGYZŐSÉG,549055,
24830,2012-01-01,2012-12-31,GAMÁS ÉS FELSŐMOCSOLÁD ÖNKORMÁNYZATÁNAK KÖRJEGYZŐSÉGE,571739,
24832,2012-12-18,2013-03-31,BARANYA MEGYEI ÖNKORMÁNYZAT GAZDASÁGI IGAZGATÓSÁGA,333047,
24833,2012-12-18,2013-03-31,BÁCS-KISKUN MEGYE GAZDASÁGI ELLÁTÓ SZERVEZETE,541961,
24834,2012-12-18,2013-03-31,ELLÁTÓ ÉS SZOLGÁLTATÓ SZERVEZET,342669,
24835,2012-09-01,2013-03-31,BORSOD-ABAÚJ-ZEMPLÉN MEGYEI GAZDASÁGI KÖZPONT,439095,
24836,2012-12-18,2013-03-31,CSONGRÁD MEGYEI GAZDASÁGI KÖZPONT,791319,
24837,2012-12-18,2013-03-31,FEJÉR MEGYEI INTÉZMÉNYEK INTEGRÁLT GAZDASÁGI SZERVEZETE,767268,
24838,2012-12-18,2013-03-31,GYŐR-MOSON-SOPRON MEGYEI GAZDASÁGI-MŰSZAKI ELLÁTÓ SZERVEZET,366014,
24839,2012-12-18,2013-03-31,HAJDÚ-BIHAR MEGYEI GAZDASÁGI SZOLGÁLTATÓ FŐIGAZGATÓSÁG,376864,
24841,2012-12-18,2013-03-31,KOMÁROM-ESZTERGOM MEGYE TATABÁNYAI GAZDASÁGI SZOLGÁLTATÓ SZERVEZETE,384203,
24842,2012-12-18,2013-03-31,NÓGRÁD MEGYE ELLÁTÓ SZERVEZETE,453208,
24845,2012-12-18,2013-03-31,SZABOLCS-SZATMÁR-BEREG MEGYEI GAZDASÁGI IGAZGATÓSÁG,407641,
24848,2012-12-18,2013-03-31,VAS MEGYEI ELLÁTÓ SZERVEZET,422972,
24851,2012-01-01,2013-02-28,TISZAKÜRT KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,409953,
24852,2012-01-01,2012-12-31,CSÓT-BÉB KÖZSÉGEK KÖRJEGYZŐSÉGE,567190,
24853,2012-01-01,2012-12-31,NYIRÁD KÖZSÉGI POLGÁRMESTERI HIVATAL,427032,
24853,2012-01-01,2012-12-31,POLGÁRMESTERI HIVATAL,427328,
24854,2012-01-01,2012-12-31,SOMOGYASZALÓ- MAGYAREGRES- SOMOGYGESZTI KÖZSÉGEK KÖRJEGYZŐSÉGE,401803,
24854,2012-01-01,2012-12-31,"MERNYE, POLÁNY ÉS ECSENY KÖZSÉGEK KÖRJEGYZŐSÉGE",571706,
24854,2012-01-01,2012-12-31,GAMÁS ÉS FELSŐMOCSOLÁD ÖNKORMÁNYZATÁNAK KÖRJEGYZŐSÉGE,571739,
24855,2012-01-01,2012-12-31,SOMOGYASZALÓ- MAGYAREGRES- SOMOGYGESZTI KÖZSÉGEK KÖRJEGYZŐSÉGE,401803,
24856,2012-01-01,2012-12-31,JUTA KÖZSÉG POLGÁRMESTERI HIVATALA,400367,
24856,2012-01-01,2012-12-31,SOMOGYASZALÓ- MAGYAREGRES- SOMOGYGESZTI KÖZSÉGEK KÖRJEGYZŐSÉGE,401803,
24857,2012-01-01,2013-02-28,POLGÁRMESTERI HIVATAL ALCSÚTDOBOZ,361471,
24857,2012-01-01,2013-02-28,POLGÁRMESTERI HIVATAL VÉRTESACSA,361602,
24857,2012-01-01,2013-02-28,FELCSÚT KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,364241,
24857,2012-01-01,2013-02-28,TABAJD KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,364252,
24857,2012-01-01,2013-02-28,CSABDI KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL,364559,
24858,2012-01-01,2013-02-28,BÉLMEGYER-TARHOS KÖZSÉGEK KÖRJEGYZŐSÉGE,583527,
24859,2012-01-01,2012-12-31,KURITYÁN KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,348089,
24859,2012-01-01,2012-12-31,ORMOSBÁNYA-RUDOLFTELEP KÖRJEGYZŐSÉG,549055,
24860,2012-01-01,2012-12-31,SARKADKERESZTÚR KÖZSÉG ÖNKORMÁNYZATA POLGÁRMESTERI HIVATALA,343633,
24860,2012-01-01,2012-12-31,OKÁNY KÖZSÉG POLGÁRMESTERI HIVATALA,344542,
24861,2012-01-01,2013-01-31,JÁNKMAJTIS-DARNÓ KÖZSÉGEK KÖRJEGYZŐSÉGE,443986,
24862,2012-01-01,2012-12-31,MEZŐSZEMERE-EGERFARMOS KÖRJEGYZŐSÉG,382902,
24863,2012-01-01,2012-12-31,POLGÁRMESTERI HIVATAL MEZŐSZENTGYÖRGY,364494,
24863,2012-01-01,2012-12-31,MEZŐKOMÁROM-SZABADHÍDVÉG KÖZSÉGEK KÖRJEGYZŐSÉGE,761112,
24864,2012-01-01,2012-12-31,MURONY KÖZSÉG POLGÁRMESTERI HIVATALA,343073,
24864,2012-01-01,2012-12-31,BÉLMEGYER-TARHOS KÖZSÉGEK KÖRJEGYZŐSÉGE,583527,
24865,2012-01-01,2012-05-31,DARÁNY ÉS KASTÉLYOSDOMBÓ KÖRJEGYZŐSÉGE,570974,
24866,2012-01-01,2013-02-28,SOMOGYSÁRD KÖZSÉG ÖNKORMÁNYZAT KÉPVISELŐ-TESTÜLETÉNEK POLGÁRMESTERI HIVATALA,397757,
24866,2012-01-01,2013-02-28,MEZŐCSOKONYA KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,397878,
24866,2012-01-01,2013-02-28,"SOMOGYFAJSZ, ÚJVÁRFALVA KÖZSÉGEK KÖRJEGYZŐSÉGE",571081,
24869,2012-01-01,2013-02-28,PETŐHÁZA KÖZSÉG  POLGÁRMESTERI HIVATALA,370565,
24869,2012-01-01,2013-02-28,HIMOD-CSAPOD-RÉPCESZEMERE KÖZSÉGEK KÖRJEGYZŐSÉGE,579317,
24870,2012-02-01,2012-12-31,NOVAJ KÖZSÉG POLGÁRMESTERI HIVATALA,379205,
24870,2012-02-01,2012-12-31,NOSZVAJ KÖZSÉG POLGÁRMESTERI HIVATALA,379809,
24873,2012-01-01,2013-02-28,GALGAGYÖRK KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,441838,
24874,2012-02-01,2013-02-28,ENCSENCS KÖZSÉG POLGÁRMESTERI HIVATALA,404046,
24874,2012-02-01,2013-02-28,PENÉSZLEK KÖZSÉG ÖNKORMÁNYZATA POLGÁRMESTERI HIVATALA,404222,
24874,2012-02-01,2013-02-28,NYÍRGELSE KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,443216,
24881,2012-04-01,2013-02-28,POLGÁRMESTERI HIVATAL,366740,
24881,2012-04-01,2013-02-28,POLGÁRMESTERI HIVATAL NAGYSZENTJÁNOS,369840,
24882,2012-04-01,2013-01-31,BAKONSZEG KÖZSÉG POLGÁRMESTERI HIVATAL,372866,
24882,2012-04-01,2013-01-31,FURTA KÖZSÉGI ÖNKORMÁNYZAT KÉPVISELŐ-TESTÜLETÉNEK POLGÁRMESTERI HIVATALA,375351,
24883,2012-05-01,2012-12-31,KÜBEKHÁZA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,354347,
24883,2012-05-01,2012-12-31,FERENCSZÁLLÁS-KLÁRAFALVA KÖZSÉGEK KÖRJEGYZŐSÉGI HIVATALA,358499,
24884,2012-05-10,2013-02-28,APOSTAG KÖZSÉG POLGÁRMESTERI HIVATALA,337331,
24884,2012-05-10,2013-02-28,DUNAEGYHÁZA KÖZSÉG POLGÁRMESTERI HIVATALA,337353,
24885,2012-06-01,2012-12-31,"DRÁVAGÁRDONY, ISTVÁNDI KÖZSÉGEK ÖNKORMÁNYZATAINAK KÖRJEGYZŐI HIVATALA",401232,
24885,2012-06-01,2012-12-31,"DARÁNY, DRÁVATAMÁSI ÉS KASTÉLYOSDOMBÓ KÖRJEGYZŐSÉGE",796006,
24886,2012-07-01,2012-12-31,KASKANTYÚ KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,338756,
24886,2012-07-01,2012-12-31,TABDI KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,338789,
24887,2012-06-01,2012-08-31,ERDŐKÜRT-BÉR KÖZSÉGEK KÖRJEGYZŐSÉGE,791627,
24888,2012-07-01,2012-12-31,ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT ŐCSÉNY,414182,
24890,2012-07-01,2012-12-31,BÁTAI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,662019,
24891,2012-06-01,2012-12-31,ERDŐKÜRT-BÉR KÖZSÉGEK KÖRJEGYZŐSÉGE,791627,
24892,2012-08-16,2012-12-31,PETŐFI SÁNDOR ÁLTALÁNOS ISKOLA ÉS ÓVODA,658359,
24893,2012-08-01,2012-12-31,SZOMÓD KÖZSÉG ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,649605,
24894,2012-07-01,2012-12-31,"MŰVÉSZETEK HÁZA -  ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT, VÁROSI KÖNYVTÁR, CZIFFRA GYÖRGY ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY",590190,
24895,2012-08-31,2012-12-31,KERTVÁROSI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,769558,
24896,2012-08-31,2012-12-31,BÁNHIDAI SZLOVÁK ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,769547,
24897,2012-07-01,2012-12-31,HUNYADI MÁTYÁS ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,653815,
24898,2012-08-31,2012-12-31,NÉMET NEMZETISÉGI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,769536,
24899,2012-08-01,2012-12-31,II. RÁKÓCZI FERENC ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,641182,
249,2013-01-01,3999-12-31,KOMLÓI KISTÉRSÉG TÖBBCÉLÚ ÖNKORMÁNYZATI TÁRSULÁS KISTÉRSÉGI IRODÁJA,587217,
24900,2012-08-31,2012-12-31,BAROTA MIHÁLY ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,445319,
24901,2012-09-01,2012-12-31,KÖLCSEY FERENC ÁLTALÁNOS ISKOLA ÉS EGYSÉGES ÓVODA - BÖLCSŐDE,765219,
24902,2012-08-01,2012-12-31,"BRÓDY IMRE OKTATÁSI KÖZPONT,  ÁLTALÁNOS  ISKOLA ÉS GIMNÁZIUM",678290,
24903,2012-08-01,2012-12-31,BOCSKAI ISTVÁN KÉT TANÍTÁSI NYELVŰ ÁLTALÁNOS ISKOLA,643791,
24903,2012-08-01,2012-12-31,DR. FÖLDI JÁNOS ÁLTALÁNOS ISKOLA ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,643812,
24904,2012-08-31,2012-12-31,"KANDÓ KÁLMÁN SZAKKÉPZŐ ISKOLA, ÁLTALÁNOS ISKOLA ÉS KOLLÉGIUM",769581,
24905,2012-07-01,2012-12-31,"NAPKÖZIOTTHONOS ÓVODA, ÁLTALÁNOS ISKOLA ÉS SZAKISKOLA",668352,
24906,2012-09-01,2012-12-31,"SZEGEDI KISTÉRSÉG TÖBBCÉLÚ TÁRSULÁSA EGYSÉGES GIMNÁZIUMA, ÁLTALÁNOS  ISKOLÁJA, ÓVODÁJA, PEDAGÓGIAI SZAKSZOLGÁLATA",485234,
24907,2012-08-31,2012-12-31,PETÖFI SÁNDOR ÁLTALÁNOS MÜVELÖDÉSI KÖZPONT ÁLTALÁNOS ISKOLA ÉS NAPKÖZI OTTHONOS OVODA,641368,
24908,2012-07-01,2012-12-31,CSERMÁK ANTAL ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,665845,
24908,2012-07-01,2012-12-31,DOHNÁNYI ERNŐ ZENEMŰVÉSZETI SZAKKÖZÉPISKOLA ÉS DIÁKOTTHON,686156,
24909,2012-09-01,2012-12-31,JÓKAI MÓR ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,445616,
24911,2012-07-01,2013-06-30,TOLNAI LAJOS NÉMET NEMZETISÉGI ÉS KÉTTANNYELVŰ GIMNÁZIUMA ÉS KOLLÉGIUM,416263,
24911,2012-07-01,2013-06-30,HEGYHÁT ÁLTALÁNOS ISKOLA ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,418575,
24911,2012-07-01,2013-06-30,SZIVÁRVÁNY ÓVODA - REGENBOGEN-KINDERGARTEN,662316,
24912,2012-08-01,2013-04-01,"CSOBÁNKAI KÖZÖSSÉGI MŰHELY ÁLTALÁNOS ISKOLA, ÓVODA, KÖZÖSSÉGI HÁZ ÉS KÖNYVTÁR",590365,
24913,2012-08-01,2012-12-31,"CSOBÁNKAI KÖZÖSSÉGI MŰHELY ÁLTALÁNOS ISKOLA, ÓVODA, KÖZÖSSÉGI HÁZ ÉS KÖNYVTÁR",590365,
24914,2012-08-01,2012-12-31,PÉTERI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,669216,
24915,2012-08-16,2012-12-31,MÓRA FERENC ÁLTALÁNOS ISKOLA ÉS NAPKÖZIOTTHONOS ÓVODA,558941,
24916,2012-07-01,2012-12-31,"NAGYKÁLLÓI GIMNÁZIUM, SZAKKÖZÉPISKOLA ÉS KOLLÉGIUM",671499,
24917,2012-07-01,2012-12-31,"MOZGÁSJAVÍTÓ ÁLTALÁNOS ISKOLA, SZAKKÖZÉPISKOLA, EGYSÉGES GYÓGYPEDAGÓGIAI MÓDSZERTANI INTÉZMÉNY ÉS DIÁKOTTHON",490418,
24918,2012-08-01,2012-12-31,KÓS KÁROLY KOLLÉGIUM,492247,
24918,2012-08-01,2012-12-31,GÁRDONYI GÉZA KOLLÉGIUM,493497,
24918,2012-08-01,2012-12-31,VARGA KATALIN KÖZÉPISKOLAI KOLLÉGIUM,677150,
24919,2012-05-01,2013-01-31,SZÉCSÉNY VÁROSI POLGÁRMESTERI HIVATAL,451248,
24921,2012-08-31,2012-12-31,TARJÁNI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT-BILDUNGSZENTRUM TARIAN,649748,
24922,2012-08-01,2012-12-31,BESENYSZÖG KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,409975,
24922,2012-08-01,2012-12-31,SZÁSZBEREK KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,412287,
24923,2012-09-01,2012-12-31,NYÍRBÁTOR ÉS VONZÁSKÖRZETE TÖBBCÉLÚ KISTÉRSÉGI TÁRSULÁS SZOCIÁLIS ÉS PEDAGÓGIAI SZOLGÁLTATÓ KÖZPONT,671806,
24925,2012-08-01,2012-12-31,GYÖNGYÖSOROSZI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,771016,
24926,2012-09-01,2012-12-31,BORSODI ÁLTALÁNOS ISKOLA,793357,
24927,2012-09-01,2012-12-31,"KÖZÖS FENNTARTÁSÚ ÁLTALÁNOS ISKOLA, ÓVODA",665098,
24928,2012-09-01,2013-02-28,DUNASZIGET KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,366904,
24928,2012-09-01,2013-02-28,DUNAKILITI-FEKETEERDŐ KÖZSÉGEK KÖRJEGYZŐSÉGE,371056,
24929,2012-09-01,2012-12-31,ÁLTALÁNOS MŰVELÖDÉSI KÖZPONT RÁKÓCZIFALVA,577841,
24930,2012-08-01,2012-12-31,BIATORBÁGYI  ÁLTALÁNOS ISKOLA,650133,
24931,2012-08-01,2012-12-31,BIATORBÁGYI  ÁLTALÁNOS ISKOLA,650133,
24934,2012-09-01,2012-12-31,DR. KOZMA PÁL ÁLTALÁNOS ISKOLA ÉS ÉLETFA ÓVODA GYULAHÁZA-NYÍRTASS,657880,
24935,2012-08-31,2012-12-31,MÁRTÉLYI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,793973,
24936,2012-09-01,2012-12-31,KOSSUTH LAJOS ÁLTALÁNOS ISKOLA ÉS ÓVODA,765055,
24937,2012-08-31,2012-12-31,SZÁRI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,592402,
24938,2012-09-01,2013-02-28,VANYARC KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,450933,
24938,2012-09-01,2013-02-28,SZIRÁK KÖZSÉG POLGÁRMESTERI HIVATALA,775377,
24938,2012-09-01,2013-02-28,BÉR KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,798000,
24940,2013-01-01,2013-08-31,"LESTÁR PÉTER EGYSÉGES KÖZÉPISKOLA, SZAKISKOLA ÉS ÓVODA",542902,
24941,2013-01-01,2013-06-30,"ZOMBA KÖRZETI OKTATÁSI NEVELÉSI INTÉZMÉNY BÖLCSŐDE, ÓVODA, ÁLTALÁNOS ISKOLA, PEDAGÓGIAI SZAKSZOLGÁLAT ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY",662251,
24942,2013-01-01,2013-06-30,"ZOMBA KÖRZETI OKTATÁSI NEVELÉSI INTÉZMÉNY BÖLCSŐDE, ÓVODA, ÁLTALÁNOS ISKOLA, PEDAGÓGIAI SZAKSZOLGÁLAT ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY",662251,
24943,2013-01-01,2013-06-30,"ZOMBA KÖRZETI OKTATÁSI NEVELÉSI INTÉZMÉNY BÖLCSŐDE, ÓVODA, ÁLTALÁNOS ISKOLA, PEDAGÓGIAI SZAKSZOLGÁLAT ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY",662251,
24945,2013-01-01,2013-08-31,"ÁRPÁD FEJEDELEM ÁLTALÁNOS ISKOLA, ÓVODA, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY ÉS EGYSÉGES PEDAGÓGIAI SZAKSZOLGÁLAT",446075,
24946,2013-01-01,2013-05-31,"ALTÁRÓI KÖZOKTATÁSI INTÉZMÉNY ÁLTALÁNOS ISKOLA, ÓVODA, BÖLCSŐDE",793412,
24948,2013-01-01,2013-07-01,GÁRDONYI GÉZA ÁLTALÁNOS ISKOLA ÉS ÓVODA,658854,
24950,2013-01-01,2013-08-31,MIKROTÉRSÉGI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT BELED,579449,
24951,2013-01-01,2013-03-31,PEST MEGYEI MÚZEUMOK IGAZGATÓSÁGA,440194,
24952,2013-01-01,2013-09-12,HAJDÚ-BIHAR MEGYEI MÚZEUMOK IGAZGATÓSÁGA,372350,
