TZSAZON_ID,HATKEZD,HATVEGE,NEV,PIR,PIRTIP
5046,2009-01-01,3999-12-31,ECSÉD KÖZSÉGI ÖNKORMÁNYZAT,729039,4
5047,2009-01-01,3999-12-31,ECSÉD KÖZSÉGI ÖNKORMÁNYZAT,729039,1
5047,2009-01-01,3999-12-31,ECSÉD KÖZSÉGI ÖNKORMÁNYZAT,729039,4
5048,2009-01-01,3999-12-31,GYÖNGYÖSPATA VÁROS ÖNKORMÁNYZATA,729040,1
5048,2009-07-01,3999-12-31,GYÖNGYÖSPATA VÁROS ÖNKORMÁNYZATA,729040,4
505,2009-01-01,3999-12-31,SZALKSZENTMÁRTON KÖZSÉG ÖNKORMÁNYZATA,724539,1
5050,2009-01-01,3999-12-31,HORT KÖZSÉGI ÖNKORMÁNYZAT,729051,1
5050,2009-01-01,3999-12-31,HORT KÖZSÉGI ÖNKORMÁNYZAT,729051,4
5051,2009-01-01,2011-12-31,ECSÉD KÖZSÉGI ÖNKORMÁNYZAT,729039,1
5051,2009-01-01,2013-06-30,CSÁNY KÖZSÉGI ÖNKORMÁNYZAT,729006,1
5051,2009-01-01,3999-12-31,HORT KÖZSÉGI ÖNKORMÁNYZAT,729051,1
5051,2009-01-01,2011-12-31,ECSÉD KÖZSÉGI ÖNKORMÁNYZAT,729039,4
5051,2009-01-01,2013-06-30,CSÁNY KÖZSÉGI ÖNKORMÁNYZAT,729006,4
5051,2009-01-01,3999-12-31,HORT KÖZSÉGI ÖNKORMÁNYZAT,729051,4
5052,2009-01-01,3999-12-31,HORT KÖZSÉGI ÖNKORMÁNYZAT,729051,1
5052,2009-01-01,3999-12-31,HORT KÖZSÉGI ÖNKORMÁNYZAT,729051,4
5053,2009-01-01,3999-12-31,KARÁCSOND KÖZSÉGI ÖNKORMÁNYZAT,729062,1
5053,2009-01-01,3999-12-31,KARÁCSOND KÖZSÉGI ÖNKORMÁNYZAT,729062,4
5054,2009-01-01,2013-08-30,VÉCS KÖZSÉGI ÖNKORMÁNYZAT,378901,1
5054,2009-01-01,3999-12-31,KISNÁNA KÖZSÉGI ÖNKORMÁNYZAT,378835,1
5054,2009-01-01,2013-08-30,VÉCS KÖZSÉGI ÖNKORMÁNYZAT,378901,4
5054,2009-01-01,3999-12-31,KISNÁNA KÖZSÉGI ÖNKORMÁNYZAT,378835,4
5056,2009-01-01,3999-12-31,MARKAZ KÖZSÉGI ÖNKORMÁNYZAT,729073,1
5056,2009-01-01,3999-12-31,MARKAZ KÖZSÉGI ÖNKORMÁNYZAT,729073,4
5058,2009-01-01,3999-12-31,MARKAZ KÖZSÉGI ÖNKORMÁNYZAT,729073,1
5058,2009-01-01,3999-12-31,MARKAZ KÖZSÉGI ÖNKORMÁNYZAT,729073,4
5059,2009-01-01,3999-12-31,NAGYRÉDE KÖZSÉGI ÖNKORMÁNYZAT,729095,1
5059,2009-01-01,3999-12-31,NAGYRÉDE KÖZSÉGI ÖNKORMÁNYZAT,729095,4
506,2009-07-01,3999-12-31,TASS KÖZSÉG ÖNKORMÁNYZATA,736361,1
5060,2009-01-01,3999-12-31,NAGYRÉDE KÖZSÉGI ÖNKORMÁNYZAT,729095,1
5060,2009-01-01,3999-12-31,NAGYRÉDE KÖZSÉGI ÖNKORMÁNYZAT,729095,4
5061,2009-01-01,3999-12-31,RÓZSASZENTMÁRTON KÖZSÉGI ÖNKORMÁNYZAT,729105,1
5061,2009-01-01,3999-12-31,RÓZSASZENTMÁRTON KÖZSÉGI ÖNKORMÁNYZAT,729105,4
5063,2009-01-01,3999-12-31,VÁMOSGYÖRK KÖZSÉGI ÖNKORMÁNYZAT,729127,1
5063,2009-01-01,3999-12-31,VÁMOSGYÖRK KÖZSÉGI ÖNKORMÁNYZAT,729127,4
5064,2009-01-01,3999-12-31,CSÁNY KÖZSÉG ÖNKORMÁNYZATA,729006,1
5064,2009-01-01,3999-12-31,ATKÁR KÖZSÉG ÖNKORMÁNYZATA,728999,1
5064,2009-01-01,3999-12-31,ADÁCS KÖZSÉG ÖNKORMÁNYZATA,728977,1
5064,2009-01-01,3999-12-31,VÁMOSGYÖRK KÖZSÉGI ÖNKORMÁNYZAT,729127,1
5064,2009-01-01,2009-12-31,CSÁNY KÖZSÉGI ÖNKORMÁNYZAT,729006,4
5064,2009-01-01,2009-12-31,ATKÁR KÖZSÉGI ÖNKORMÁNYZAT,728999,4
5064,2009-01-01,2009-12-31,ADÁCS KÖZSÉGI ÖNKORMÁNYZAT,728977,4
5064,2009-01-01,2009-12-31,VÁMOSGYÖRK KÖZSÉGI ÖNKORMÁNYZAT,729127,4
5066,2009-01-01,3999-12-31,VISONTA KÖZSÉGI ÖNKORMÁNYZAT,729138,1
5066,2009-01-01,3999-12-31,VISONTA KÖZSÉGI ÖNKORMÁNYZAT,729138,4
5068,2009-01-01,3999-12-31,ANDORNAKTÁLYA KÖZSÉGI ÖNKORMÁNYZAT,729161,1
5068,2009-01-01,3999-12-31,ANDORNAKTÁLYA KÖZSÉGI ÖNKORMÁNYZAT,729161,4
5069,2009-01-01,3999-12-31,BALATON KÖZSÉGI ÖNKORMÁNYZAT,379052,1
5069,2009-01-01,3999-12-31,MIKÓFALVA KÖZSÉGI ÖNKORMÁNYZAT,381598,1
5069,2009-08-31,3999-12-31,BEKÖLCE KÖZSÉGI ÖNKORMÁNYZAT,379096,1
5069,2009-08-31,3999-12-31,BORSODSZENTGYÖRGY KÖZSÉG ÖNKORMÁNYZATA,735881,1
5069,2009-01-01,3999-12-31,BALATON KÖZSÉGI ÖNKORMÁNYZAT,379052,4
5069,2009-01-01,3999-12-31,BEKÖLCE KÖZSÉGI ÖNKORMÁNYZAT,379096,4
5069,2009-01-01,3999-12-31,MIKÓFALVA KÖZSÉGI ÖNKORMÁNYZAT,381598,4
5069,2009-08-31,3999-12-31,BORSODSZENTGYÖRGY KÖZSÉG ÖNKORMÁNYZATA,735881,4
5070,2009-01-01,3999-12-31,BÜKKSZENTERZSÉBET KÖZSÉGI ÖNKORMÁNYZAT,729501,1
5070,2009-01-01,3999-12-31,HEVESARANYOS KÖZSÉGI ÖNKORMÁNYZAT,729480,1
5070,2009-01-01,3999-12-31,HEVES MEGYEI ÖNKORMÁNYZAT,728944,1
5070,2009-01-01,3999-12-31,FEDÉMES KÖZSÉGI ÖNKORMÁNYZAT,381664,1
5070,2009-01-01,3999-12-31,SZÚCS KÖZSÉGI ÖNKORMÁNYZAT,381619,1
5070,2009-01-01,3999-12-31,EGERBOCS KÖZSÉGI ÖNKORMÁNYZAT,381565,1
5070,2009-01-01,3999-12-31,TARNALELESZ KÖZSÉGI ÖNKORMÁNYZAT,379250,1
5070,2009-01-01,3999-12-31,EGERCSEHI KÖZSÉGI ÖNKORMÁNYZAT,379106,1
5070,2009-01-01,3999-12-31,BÁTOR KÖZSÉGI ÖNKORMÁNYZAT,379063,1
5070,2009-01-01,3999-12-31,BEKÖLCE KÖZSÉGI ÖNKORMÁNYZAT,379096,1
5071,2009-01-01,3999-12-31,EGERBAKTA KÖZSÉGI ÖNKORMÁNYZAT,729172,1
5071,2009-01-01,3999-12-31,EGERBAKTA KÖZSÉGI ÖNKORMÁNYZAT,729172,4
5072,2009-01-01,3999-12-31,KERECSEND KÖZSÉGI ÖNKORMÁNYZAT,379151,1
5072,2009-01-01,3999-12-31,EGERSZÓLÁT KÖZSÉGI ÖNKORMÁNYZAT,379139,1
5072,2009-01-01,3999-12-31,EGERSZALÓK KÖZSÉGI ÖNKORMÁNYZAT,379128,1
5072,2009-01-01,3999-12-31,DEMJÉN KÖZSÉG ÖNKORMÁNYZATA,381620,1
5072,2009-01-01,2013-07-16,EGERSZALÓK KÖZSÉGI ÖNKORMÁNYZAT,379128,4
5072,2009-01-01,2013-07-16,EGERSZÓLÁT KÖZSÉGI ÖNKORMÁNYZAT,379139,4
5072,2009-01-01,2013-07-16,KERECSEND KÖZSÉGI ÖNKORMÁNYZAT,379151,4
5072,2009-01-01,2013-07-16,DEMJÉN KÖZSÉG ÖNKORMÁNYZATA,381620,4
5072,2013-07-17,3999-12-31,KERECSEND-DEMJÉN-EGERSZALÓK-EGERSZÓLÁT ÓVODAFENNTARTÓ TÁRSULÁS,822701,4
5073,2009-01-01,3999-12-31,SIROK KÖZSÉGI ÖNKORMÁNYZAT,379227,1
5073,2009-01-01,3999-12-31,BÜKKSZÉK KÖZSÉG ÖNKORMÁNYZATA,378011,1
5073,2009-01-01,3999-12-31,ISTENMEZEJE KÖZSÉGI ÖNKORMÁNYZAT,729183,1
5073,2012-09-01,2013-09-04,ERDŐKÖVESD KÖZSÉGI ÖNKORMÁNYZAT,381521,1
5073,2012-09-01,2013-09-04,IVÁD KÖZSÉGI ÖNKORMÁNYZAT,381532,1
5073,2009-01-01,2013-06-30,SIROK KÖZSÉGI ÖNKORMÁNYZAT,379227,4
5073,2009-01-01,2013-06-30,BÜKKSZÉK KÖZSÉG ÖNKORMÁNYZATA,378011,4
5073,2009-01-01,2013-06-30,ISTENMEZEJE KÖZSÉGI ÖNKORMÁNYZAT,729183,4
5073,2012-09-01,2013-06-30,IVÁD KÖZSÉGI ÖNKORMÁNYZAT,381532,4
5073,2012-09-01,2013-06-30,ERDŐKÖVESD KÖZSÉGI ÖNKORMÁNYZAT,381521,4
5073,2013-07-01,3999-12-31,SIROKI KÖZOKTATÁSI INTÉZMÉNYT-ÓVODÁT-FENNTARTÓ TÁRSULÁS,820730,4
5074,2009-01-01,3999-12-31,SIROK KÖZSÉGI ÖNKORMÁNYZAT,379227,1
5074,2009-01-01,3999-12-31,SIROK KÖZSÉGI ÖNKORMÁNYZAT,379227,4
5076,2009-01-01,3999-12-31,TARNALELESZ KÖZSÉGI ÖNKORMÁNYZAT,379250,1
5076,2013-07-01,3999-12-31,BÜKKSZENTERZSÉBET KÖZSÉGI ÖNKORMÁNYZAT,729501,1
5076,2013-07-01,3999-12-31,FEDÉMES KÖZSÉGI ÖNKORMÁNYZAT,381664,1
5076,2013-07-01,3999-12-31,SZENTDOMONKOS KÖZSÉGI ÖNKORMÁNYZAT,381675,1
5076,2009-01-01,2013-06-30,TARNALELESZ KÖZSÉGI ÖNKORMÁNYZAT,379250,4
5076,2013-01-08,2013-06-30,BÜKKSZENTERZSÉBET KÖZSÉGI ÖNKORMÁNYZAT,729501,4
5076,2013-01-08,2013-06-30,FEDÉMES KÖZSÉGI ÖNKORMÁNYZAT,381664,4
5076,2013-01-08,2013-06-30,SZENTDOMONKOS KÖZSÉGI ÖNKORMÁNYZAT,381675,4
5076,2013-07-01,3999-12-31,"TARNALELESZI KÖZNEVELÉSI, KÖZMŰVELŐDÉSI ÉS SZOCIÁLIS INTÉZMÉNYFENNTARTÓ TÁRSULÁS",820114,4
5078,2009-01-01,3999-12-31,PARÁD NAGYKÖZSÉGI ÖNKORMÁNYZAT,729215,1
5078,2009-01-01,3999-12-31,PARÁD NAGYKÖZSÉGI ÖNKORMÁNYZAT,729215,4
5078,2009-01-01,3999-12-31,PARÁDSASVÁR KÖZSÉGI ÖNKORMÁNYZAT,729491,4
5078,2010-08-31,3999-12-31,BODONY KÖZSÉGI ÖNKORMÁNYZAT,729468,4
508,2009-01-01,3999-12-31,KECSKEMÉT MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,724540,1
508,2009-01-01,3999-12-31,KECSKEMÉT MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,724540,4
5080,2009-01-01,3999-12-31,RECSK NAGYKÖZSÉGI ÖNKORMÁNYZAT,729226,1
5080,2009-01-01,3999-12-31,RECSK NAGYKÖZSÉGI ÖNKORMÁNYZAT,729226,4
5082,2009-01-01,3999-12-31,RECSK NAGYKÖZSÉGI ÖNKORMÁNYZAT,729226,1
5082,2009-01-01,3999-12-31,RECSK NAGYKÖZSÉGI ÖNKORMÁNYZAT,729226,4
5083,2009-01-01,3999-12-31,VERPELÉT VÁROS ÖNKORMÁNYZATA,729237,1
5083,2009-01-01,3999-12-31,TARNASZENTMÁRIA KÖZSÉGI ÖNKORMÁNYZAT,381697,4
5083,2009-01-01,3999-12-31,VERPELÉT VÁROS ÖNKORMÁNYZATA,729237,4
5083,2009-07-01,3999-12-31,FELDEBRŐ KÖZSÉGI ÖNKORMÁNYZAT,729424,4
5084,2009-01-01,3999-12-31,VERPELÉT VÁROS ÖNKORMÁNYZATA,729237,1
5084,2009-01-01,3999-12-31,VERPELÉT VÁROS ÖNKORMÁNYZATA,729237,4
5085,2009-01-01,3999-12-31,VERPELÉT VÁROS ÖNKORMÁNYZATA,729237,1
5085,2009-01-01,3999-12-31,VERPELÉT VÁROS ÖNKORMÁNYZATA,729237,4
5086,2009-01-01,3999-12-31,PÉTERVÁSÁRA VÁROSI ÖNKORMÁNYZAT,379359,1
5086,2009-01-01,3999-12-31,PÉTERVÁSÁRA VÁROSI ÖNKORMÁNYZAT,379359,4
5087,2009-01-01,3999-12-31,PÉTERVÁSÁRA VÁROSI ÖNKORMÁNYZAT,379359,1
5087,2009-01-01,3999-12-31,PÉTERVÁSÁRA VÁROSI ÖNKORMÁNYZAT,379359,4
5088,2009-01-01,3999-12-31,PÉTERVÁSÁRA VÁROSI ÖNKORMÁNYZAT,379359,1
5088,2009-01-01,2009-06-30,KISFÜZES KÖZSÉGI ÖNKORMÁNYZAT,381543,4
5088,2009-01-01,2009-06-30,IVÁD KÖZSÉGI ÖNKORMÁNYZAT,381532,4
5088,2009-01-01,2009-06-30,ERDŐKÖVESD KÖZSÉGI ÖNKORMÁNYZAT,381521,4
5088,2009-01-01,2009-06-30,PÉTERVÁSÁRA VÁROSI ÖNKORMÁNYZAT,379359,4
5088,2009-01-01,2009-06-30,VÁRASZÓ KÖZSÉGI ÖNKORMÁNYZAT,381554,4
5088,2009-07-01,2011-08-31,VÁRASZÓ KÖZSÉGI ÖNKORMÁNYZAT,381554,4
5088,2009-07-01,2011-08-31,IVÁD KÖZSÉGI ÖNKORMÁNYZAT,381532,4
5088,2009-07-01,2011-08-31,ERDŐKÖVESD KÖZSÉGI ÖNKORMÁNYZAT,381521,4
5088,2009-07-01,2011-08-31,KISFÜZES KÖZSÉGI ÖNKORMÁNYZAT,381543,4
5088,2009-07-01,2013-06-30,PÉTERVÁSÁRA VÁROSI ÖNKORMÁNYZAT,379359,4
5088,2011-09-01,2013-06-30,SZAJLA KÖZSÉGI ÖNKORMÁNYZAT,729512,4
5088,2011-09-01,2013-06-30,TERPES KÖZSÉGI ÖNKORMÁNYZAT,379261,4
5088,2013-07-01,3999-12-31,"PÉTERVÁSÁRA VÁROS, SZAJLA, TERPES, VÁRASZÓ ÉS KISFÜZES KÖZSÉGEK ÖNKORMÁNYZATAI ÓVODAFENNTARTÓ TÁRSULÁSA",821045,4
509,2009-01-01,3999-12-31,BALLÓSZÖG KÖZSÉG ÖNKORMÁNYZATA,724551,1
509,2013-01-01,3999-12-31,BALLÓSZÖG KÖZSÉG ÖNKORMÁNYZATA,724551,4
5090,2009-01-01,3999-12-31,ERDŐTELEK KÖZSÉGI ÖNKORMÁNYZAT,729259,1
5090,2009-01-01,3999-12-31,ERDŐTELEK KÖZSÉGI ÖNKORMÁNYZAT,729259,4
5092,2009-01-01,3999-12-31,ERDŐTELEK KÖZSÉGI ÖNKORMÁNYZAT,729259,1
5092,2009-01-01,3999-12-31,ERDŐTELEK KÖZSÉGI ÖNKORMÁNYZAT,729259,4
5093,2009-01-01,2013-06-30,ZARÁNK KÖZSÉGI ÖNKORMÁNYZAT,381741,1
5093,2009-01-01,3999-12-31,TARNAMÉRA KÖZSÉGI ÖNKORMÁNYZAT,379580,1
5093,2009-01-01,3999-12-31,TARNAMÉRA KÖZSÉGI ÖNKORMÁNYZAT,379580,4
5095,2009-01-01,3999-12-31,TARNASZENTMIKLÓS KÖZSÉG ÖNKORMÁNYZATA,379601,1
5095,2009-01-01,3999-12-31,TARNASZENTMIKLÓS KÖZSÉG ÖNKORMÁNYZATA,379601,4
5098,2009-01-01,3999-12-31,TISZANÁNA KÖZSÉGI ÖNKORMÁNYZAT,379645,1
5098,2009-01-01,3999-12-31,TISZANÁNA KÖZSÉGI ÖNKORMÁNYZAT,379645,4
5099,2009-01-01,3999-12-31,KISKÖRE VÁROSI ÖNKORMÁNYZAT,729282,1
5099,2009-01-01,3999-12-31,KISKÖRE VÁROSI ÖNKORMÁNYZAT,729282,4
51,2009-01-01,2009-05-31,KÖRNYEZETVÉDELMI ÉS VÍZÜGYI MINISZTÉRIUM,308362,1
51,2009-06-01,3999-12-31,KORMÁNY,736239,1
510,2009-01-01,3999-12-31,HELVÉCIA NAGYKÖZSÉG ÖNKORMÁNYZATA,724562,1
510,2011-05-30,3999-12-31,HELVÉCIA NAGYKÖZSÉG ÖNKORMÁNYZATA,724562,4
5101,2009-01-01,3999-12-31,KISKÖRE VÁROSI ÖNKORMÁNYZAT,729282,1
5101,2009-01-01,3999-12-31,KÖMLŐ KÖZSÉGI ÖNKORMÁNYZAT,729260,1
5101,2009-01-01,3999-12-31,ÚJLÖRINCFALVA KÖZSÉGI ÖNKORMÁNYZAT,381796,1
5101,2009-01-01,3999-12-31,SARUD KÖZSÉGI ÖNKORMÁNYZAT,380579,1
5101,2009-01-01,3999-12-31,POROSZLÓ KÖZSÉGI ÖNKORMÁNYZAT KÉPVISELŐTESTÜLETE,380557,1
5101,2009-01-01,3999-12-31,TISZANÁNA KÖZSÉGI ÖNKORMÁNYZAT,379645,1
5101,2009-01-01,3999-12-31,TARNASZENTMIKLÓS KÖZSÉG ÖNKORMÁNYZATA,379601,1
5101,2009-01-01,3999-12-31,HEVESVEZEKÉNY KÖZSÉGI ÖNKORMÁNYZAT,379557,1
5101,2009-01-01,3999-12-31,PÉLY KÖZSÉG ÖNKORMÁNYZATA,379568,1
5101,2009-01-01,2009-12-31,HEVES MEGYEI ÖNKORMÁNYZAT,728944,4
5101,2009-01-01,2009-12-31,ÚJLÖRINCFALVA KÖZSÉGI ÖNKORMÁNYZAT,381796,4
5101,2009-01-01,2009-12-31,SARUD KÖZSÉGI ÖNKORMÁNYZAT,380579,4
5101,2009-01-01,2009-12-31,POROSZLÓ KÖZSÉGI ÖNKORMÁNYZAT KÉPVISELŐTESTÜLETE,380557,4
5101,2009-01-01,2009-12-31,TISZANÁNA KÖZSÉGI ÖNKORMÁNYZAT,379645,4
5101,2009-01-01,2009-12-31,PÉLY KÖZSÉGI ÖNKORMÁNYZAT,379568,4
5101,2009-01-01,2009-12-31,KISKÖRE VÁROSI ÖNKORMÁNYZAT,729282,4
5103,2009-01-01,3999-12-31,HEVES VÁROS ÖNKORMÁNYZATA,729293,1
5103,2009-01-01,3999-12-31,HEVES VÁROS ÖNKORMÁNYZATA,729293,4
5104,2009-01-01,3999-12-31,HEVES VÁROS ÖNKORMÁNYZATA,729293,1
5104,2009-01-01,3999-12-31,HEVES VÁROS ÖNKORMÁNYZATA,729293,4
5109,2009-01-01,3999-12-31,EGER MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,729325,1
5109,2009-01-01,3999-12-31,EGER MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,729325,4
511,2009-01-01,3999-12-31,VÁROSFÖLD KÖZSÉG ÖNKORMÁNYZATA,724573,1
5110,2009-01-01,3999-12-31,EGER MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,729325,1
5110,2009-01-01,3999-12-31,EGER MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,729325,4
5111,2009-01-01,3999-12-31,EGER MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,729325,1
5111,2009-01-01,3999-12-31,EGER MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,729325,4
5112,2009-01-01,3999-12-31,EGER MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,729325,1
5112,2009-01-01,3999-12-31,EGER MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,729325,4
5113,2009-01-01,3999-12-31,GYÖNGYÖSHALÁSZ KÖZSÉGI ÖNKORMÁNYZAT,729336,1
5113,2009-01-01,3999-12-31,GYÖNGYÖSHALÁSZ KÖZSÉGI ÖNKORMÁNYZAT,729336,4
5114,2009-01-01,3999-12-31,GYÖNGYÖSSOLYMOS KÖZSÉGI ÖNKORMÁNYZAT,729358,1
5115,2009-01-01,2012-12-31,GYÖNGYÖSSOLYMOS KÖZSÉGI ÖNKORMÁNYZAT,729358,1
5115,2013-01-01,3999-12-31,GYÖNGYÖSSOLYMOSI SZOCIÁLIS ÉS GYERMEKJÓLÉTI ALAPSZOLGÁLTATÁSI INTÉZMÉNYFENNTARTÓ TÁRSULÁS,802024,1
5115,2009-07-01,2012-12-31,GYÖNGYÖSSOLYMOS KÖZSÉGI ÖNKORMÁNYZAT,729358,4
5115,2013-01-01,3999-12-31,GYÖNGYÖSSOLYMOSI SZOCIÁLIS ÉS GYERMEKJÓLÉTI ALAPSZOLGÁLTATÁSI INTÉZMÉNYFENNTARTÓ TÁRSULÁS,802024,4
5116,2009-01-01,3999-12-31,GYÖNGYÖSSOLYMOS KÖZSÉGI ÖNKORMÁNYZAT,729358,1
5117,2009-01-01,2012-08-30,MÁTRASZENTIMRE KÖZSÉGI ÖNKORMÁNYZAT,729369,1
5117,2012-08-31,3999-12-31,SZLOVÁK NEMZETISÉGI ÖNKORMÁNYZAT MÁTRASZENTIMRE,771391,1
5117,2009-01-01,2012-08-30,MÁTRASZENTIMRE KÖZSÉGI ÖNKORMÁNYZAT,729369,4
5117,2012-08-31,3999-12-31,SZLOVÁK NEMZETISÉGI ÖNKORMÁNYZAT MÁTRASZENTIMRE,771391,4
5118,2009-01-01,3999-12-31,GYÖNGYÖS VÁROSI ÖNKORMÁNYZAT,729370,1
5118,2009-01-01,3999-12-31,GYÖNGYÖS VÁROSI ÖNKORMÁNYZAT,729370,4
5119,2009-01-01,3999-12-31,GYÖNGYÖS VÁROSI ÖNKORMÁNYZAT,729370,1
5119,2009-01-01,3999-12-31,GYÖNGYÖS VÁROSI ÖNKORMÁNYZAT,729370,4
512,2009-01-01,3999-12-31,BUGAC NAGYKÖZSÉGI ÖNKORMÁNYZAT,724584,1
512,2009-07-01,3999-12-31,BUGACPUSZTAHÁZA KÖZSÉGI ÖNKORMÁNYZAT,540294,1
5120,2009-01-01,3999-12-31,GYÖNGYÖS VÁROSI ÖNKORMÁNYZAT,729370,1
5120,2009-01-01,3999-12-31,GYÖNGYÖS VÁROSI ÖNKORMÁNYZAT,729370,4
5121,2009-01-01,3999-12-31,GYÖNGYÖS VÁROSI ÖNKORMÁNYZAT,729370,1
5121,2009-01-01,3999-12-31,GYÖNGYÖS VÁROSI ÖNKORMÁNYZAT,729370,4
5122,2009-01-01,3999-12-31,BOLDOG KÖZSÉGI ÖNKORMÁNYZAT,729381,1
5122,2009-01-01,3999-12-31,BOLDOG KÖZSÉGI ÖNKORMÁNYZAT,729381,4
5123,2009-01-01,3999-12-31,BOLDOG KÖZSÉGI ÖNKORMÁNYZAT,729381,1
5123,2009-01-01,3999-12-31,BOLDOG KÖZSÉGI ÖNKORMÁNYZAT,729381,4
5124,2009-07-01,3999-12-31,HERÉD KÖZSÉGI ÖNKORMÁNYZAT,380227,1
5124,2009-07-01,3999-12-31,NAGYKÖKÉNYES KÖZSÉGI ÖNKORMÁNYZAT,381729,1
5124,2009-01-01,2009-06-30,NAGYKÖKÉNYES KÖZSÉGI ÖNKORMÁNYZAT,381729,4
5124,2009-01-01,2009-06-30,KEREKHARASZT KÖZSÉGI ÖNKORMÁNYZAT,729578,4
5124,2009-01-01,2013-06-30,HERÉD KÖZSÉGI ÖNKORMÁNYZAT,380227,4
5124,2009-07-01,2013-06-30,NAGYKÖKÉNYES KÖZSÉGI ÖNKORMÁNYZAT,381729,4
5124,2013-07-01,3999-12-31,HERÉD-NAGYKÖKÉNYES ÓVODAI TÁRSULÁS,820862,4
5126,2009-01-01,3999-12-31,KÁPOLNA KÖZSÉGI ÖNKORMÁNYZAT,729556,1
5126,2009-01-01,3999-12-31,FELDEBRŐ KÖZSÉGI ÖNKORMÁNYZAT,729424,1
5126,2009-01-01,3999-12-31,KÁL NAGYKÖZSÉGI ÖNKORMÁNYZAT,729413,1
5126,2009-01-01,3999-12-31,VERPELÉT VÁROS ÖNKORMÁNYZATA,729237,1
5126,2009-01-01,3999-12-31,KOMPOLT KÖZSÉGI ÖNKORMÁNYZAT,381774,1
5126,2009-01-01,3999-12-31,TÓFALU KÖZSÉGI ÖNKORMÁNYZAT,381752,1
5126,2009-01-01,3999-12-31,TARNASZENTMÁRIA KÖZSÉGI ÖNKORMÁNYZAT,381697,1
5126,2009-01-01,3999-12-31,ALDEBRŐ KÖZSÉGI ÖNKORMÁNYZAT,380436,1
5126,2009-01-01,3999-12-31,NAGYÚT KÖZSÉGI ÖNKORMÁNYZAT,380546,1
5128,2009-01-01,3999-12-31,KÁL NAGYKÖZSÉGI ÖNKORMÁNYZAT,729413,1
5128,2009-01-01,3999-12-31,KÁL NAGYKÖZSÉGI ÖNKORMÁNYZAT,729413,4
513,2009-01-01,3999-12-31,KEREKEGYHÁZA VÁROS ÖNKORMÁNYZATA,724595,1
513,2013-03-01,3999-12-31,FÜLÖPHÁZA KÖZSÉG ÖNKORMÁNYZATA,724672,1
513,2009-01-01,3999-12-31,KEREKEGYHÁZA VÁROS ÖNKORMÁNYZATA,724595,4
513,2013-03-01,3999-12-31,FÜLÖPHÁZA KÖZSÉG ÖNKORMÁNYZATA,724672,4
5130,2009-01-01,3999-12-31,KÁL NAGYKÖZSÉGI ÖNKORMÁNYZAT,729413,1
5130,2009-01-01,3999-12-31,KÁL NAGYKÖZSÉGI ÖNKORMÁNYZAT,729413,4
5131,2009-01-01,3999-12-31,KÁL NAGYKÖZSÉGI ÖNKORMÁNYZAT,729413,1
5131,2009-01-01,3999-12-31,KÁL NAGYKÖZSÉGI ÖNKORMÁNYZAT,729413,4
5133,2009-01-01,3999-12-31,MEZŐSZEMERE KÖZSÉGI ÖNKORMÁNYZAT,380524,1
5133,2009-07-01,3999-12-31,MEZŐSZEMERE KÖZSÉGI ÖNKORMÁNYZAT,380524,4
5134,2009-01-01,3999-12-31,MEZŐSZEMERE KÖZSÉGI ÖNKORMÁNYZAT,380524,1
5135,2009-01-01,3999-12-31,MEZŐTÁRKÁNY KÖZSÉG ÖNKORMÁNYZATA,380535,1
5135,2009-01-01,2013-08-31,MEZŐTÁRKÁNY KÖZSÉG ÖNKORMÁNYZATA,380535,4
5135,2009-01-01,2013-08-31,EGERFARMOS KÖZSÉGI ÖNKORMÁNYZAT,381785,4
5135,2009-08-31,2011-08-31,SARUD KÖZSÉGI ÖNKORMÁNYZAT,380579,4
5135,2013-09-01,3999-12-31,MEZŐTÁRKÁNY-EGERFARMOS KÖZNEVELÉSI MIKROTÁRSULÁS,824233,4
5137,2009-01-01,3999-12-31,ÚJLÖRINCFALVA KÖZSÉGI ÖNKORMÁNYZAT,381796,1
5137,2009-01-01,3999-12-31,POROSZLÓ KÖZSÉGI ÖNKORMÁNYZAT KÉPVISELŐTESTÜLETE,380557,1
5137,2009-01-01,3999-12-31,SARUD KÖZSÉGI ÖNKORMÁNYZAT,380579,1
5137,2009-01-01,3999-12-31,ÚJLÖRINCFALVA KÖZSÉGI ÖNKORMÁNYZAT,381796,4
5137,2009-01-01,3999-12-31,POROSZLÓ KÖZSÉGI ÖNKORMÁNYZAT KÉPVISELŐTESTÜLETE,380557,4
5137,2009-01-01,3999-12-31,SARUD KÖZSÉGI ÖNKORMÁNYZAT,380579,4
5138,2009-01-01,3999-12-31,POROSZLÓ KÖZSÉGI ÖNKORMÁNYZAT KÉPVISELŐTESTÜLETE,380557,1
